weather_date,zip_code,city,state,precipitation_mm,max_wind_kmh,max_temp_c,min_temp_c,weather_code,severity
2025-04-23,60601,Chicago,IL,7.0,35.3,20.9,12.4,63,calm
2025-04-24,43215,Columbus,OH,0.4,34.9,25.8,11.6,51,calm
2025-04-24,46204,Indianapolis,IN,0.1,31.7,26.5,11.6,51,calm
2025-04-24,60601,Chicago,IL,0.0,31.3,18.1,7.7,3,calm
2025-04-25,43215,Columbus,OH,53.8,34.2,23.4,15.4,65,severe
2025-04-25,46204,Indianapolis,IN,16.3,40.3,21.6,12.1,65,moderate
2025-04-25,60601,Chicago,IL,0.1,59.0,12.9,8.0,51,moderate
2025-04-26,43215,Columbus,OH,0.5,43.6,17.3,8.4,51,moderate
2025-04-26,46204,Indianapolis,IN,0.0,47.2,15.6,6.8,3,moderate
2025-04-26,60601,Chicago,IL,0.0,59.4,9.2,5.6,3,moderate
2025-04-27,43215,Columbus,OH,0.0,18.7,17.1,5.1,3,calm
2025-04-27,46204,Indianapolis,IN,0.0,34.9,18.3,6.2,3,calm
2025-04-27,60601,Chicago,IL,0.0,30.2,16.5,4.2,3,calm
2025-04-28,43215,Columbus,OH,0.0,27.4,22.6,7.2,2,calm
2025-04-28,46204,Indianapolis,IN,0.0,39.2,25.6,11.1,3,calm
2025-04-28,60601,Chicago,IL,0.0,64.1,27.6,10.8,3,severe
2025-04-29,43215,Columbus,OH,7.5,68.0,26.1,16.5,63,severe
2025-04-29,46204,Indianapolis,IN,4.7,59.8,26.5,15.5,61,moderate
2025-04-29,60601,Chicago,IL,0.0,64.8,24.1,9.6,3,severe
2025-04-30,43215,Columbus,OH,0.0,27.4,21.4,9.4,3,calm
2025-04-30,46204,Indianapolis,IN,3.2,28.8,23.3,9.9,63,calm
2025-04-30,60601,Chicago,IL,0.2,29.2,14.6,7.4,51,calm
2025-05-01,43215,Columbus,OH,4.4,67.3,26.0,15.2,61,severe
2025-05-01,46204,Indianapolis,IN,8.0,67.3,22.9,16.5,63,severe
2025-05-01,60601,Chicago,IL,17.9,58.0,21.4,10.8,63,moderate
2025-05-02,43215,Columbus,OH,5.8,54.4,23.4,15.2,63,moderate
2025-05-02,46204,Indianapolis,IN,0.6,47.5,21.8,14.6,51,moderate
2025-05-02,60601,Chicago,IL,0.9,32.0,13.8,7.3,51,calm
2025-05-03,43215,Columbus,OH,27.9,40.3,15.6,9.7,63,severe
2025-05-03,46204,Indianapolis,IN,4.1,38.2,16.3,10.7,55,calm
2025-05-03,60601,Chicago,IL,0.0,53.6,8.8,6.4,3,moderate
2025-05-04,43215,Columbus,OH,3.8,32.8,17.8,9.4,55,calm
2025-05-04,46204,Indianapolis,IN,6.0,42.1,11.7,8.1,55,moderate
2025-05-04,60601,Chicago,IL,5.7,45.0,10.1,6.3,63,moderate
2025-05-05,43215,Columbus,OH,8.2,24.5,17.4,8.4,63,calm
2025-05-05,46204,Indianapolis,IN,2.4,33.1,16.1,9.2,55,calm
2025-05-05,60601,Chicago,IL,1.5,37.1,13.8,7.4,53,calm
2025-05-06,43215,Columbus,OH,8.5,44.3,16.2,8.6,61,moderate
2025-05-06,46204,Indianapolis,IN,0.0,44.6,20.9,9.2,3,moderate
2025-05-06,60601,Chicago,IL,0.0,38.2,22.5,8.4,3,calm
2025-05-07,43215,Columbus,OH,0.2,19.1,21.6,9.7,51,calm
2025-05-07,46204,Indianapolis,IN,0.0,23.8,22.7,11.1,3,calm
2025-05-07,60601,Chicago,IL,0.0,43.2,18.1,8.0,3,moderate
2025-05-08,43215,Columbus,OH,2.5,45.4,21.1,9.6,61,moderate
2025-05-08,46204,Indianapolis,IN,2.4,37.4,20.6,11.4,53,calm
2025-05-08,60601,Chicago,IL,0.0,53.6,11.9,6.7,3,moderate
2025-05-09,43215,Columbus,OH,0.0,34.2,16.3,5.9,2,calm
2025-05-09,46204,Indianapolis,IN,0.0,32.0,17.8,5.9,3,calm
2025-05-09,60601,Chicago,IL,0.0,31.3,14.9,5.7,1,calm
2025-05-10,43215,Columbus,OH,0.0,17.3,21.5,6.2,3,calm
2025-05-10,46204,Indianapolis,IN,0.0,23.8,22.4,6.2,3,calm
2025-05-10,60601,Chicago,IL,0.0,52.9,22.0,9.0,0,moderate
2025-05-11,43215,Columbus,OH,0.0,24.8,24.2,10.0,3,calm
2025-05-11,46204,Indianapolis,IN,0.0,31.3,24.9,9.5,3,calm
2025-05-11,60601,Chicago,IL,0.0,35.3,18.0,7.3,0,calm
2025-05-12,43215,Columbus,OH,2.7,33.8,22.8,13.8,55,calm
2025-05-12,46204,Indianapolis,IN,2.3,46.4,24.3,15.3,55,moderate
2025-05-12,60601,Chicago,IL,1.1,31.7,21.8,11.9,55,calm
2025-05-13,43215,Columbus,OH,17.9,31.3,23.0,16.5,63,moderate
2025-05-13,46204,Indianapolis,IN,7.7,23.8,23.1,16.5,63,calm
2025-05-13,60601,Chicago,IL,0.0,31.0,22.5,12.9,3,calm
2025-05-14,43215,Columbus,OH,0.6,30.6,23.4,15.1,51,calm
2025-05-14,46204,Indianapolis,IN,0.2,25.9,25.2,16.2,51,calm
2025-05-14,60601,Chicago,IL,0.0,29.5,21.0,11.9,3,calm
2025-05-15,43215,Columbus,OH,1.4,48.2,27.3,14.0,53,moderate
2025-05-15,46204,Indianapolis,IN,3.4,57.6,29.4,17.3,61,moderate
2025-05-15,60601,Chicago,IL,3.2,50.4,32.2,14.1,61,moderate
2025-05-16,43215,Columbus,OH,27.9,55.1,25.4,18.4,65,severe
2025-05-16,46204,Indianapolis,IN,10.2,64.4,26.8,17.8,63,severe
2025-05-16,60601,Chicago,IL,0.6,83.2,29.5,17.9,53,severe
2025-05-17,43215,Columbus,OH,4.9,67.0,21.2,14.9,61,severe
2025-05-17,46204,Indianapolis,IN,0.0,63.4,19.6,15.2,3,severe
2025-05-17,60601,Chicago,IL,0.1,74.2,19.2,12.4,51,severe
2025-05-18,43215,Columbus,OH,0.0,38.9,21.1,13.2,3,calm
2025-05-18,46204,Indianapolis,IN,0.0,24.5,21.8,11.6,3,calm
2025-05-18,60601,Chicago,IL,0.0,37.4,14.8,8.2,3,calm
2025-05-19,43215,Columbus,OH,0.0,27.7,21.5,10.2,3,calm
2025-05-19,46204,Indianapolis,IN,0.0,30.6,23.0,10.4,3,calm
2025-05-19,60601,Chicago,IL,0.0,48.6,12.3,6.5,3,moderate
2025-05-20,43215,Columbus,OH,6.3,35.6,17.5,9.4,61,calm
2025-05-20,46204,Indianapolis,IN,19.3,56.9,21.6,12.1,63,moderate
2025-05-20,60601,Chicago,IL,22.2,68.0,13.8,9.3,63,severe
2025-05-21,43215,Columbus,OH,12.7,59.4,21.0,12.6,63,moderate
2025-05-21,46204,Indianapolis,IN,2.3,55.4,17.4,12.2,61,moderate
2025-05-21,60601,Chicago,IL,4.0,34.2,12.1,9.4,53,calm
2025-05-22,43215,Columbus,OH,3.1,47.5,13.3,10.0,61,moderate
2025-05-22,46204,Indianapolis,IN,0.4,40.7,13.9,8.9,51,moderate
2025-05-22,60601,Chicago,IL,0.9,40.0,11.5,8.6,51,calm
2025-05-23,43215,Columbus,OH,0.9,54.4,15.6,6.5,51,moderate
2025-05-23,46204,Indianapolis,IN,0.0,47.5,18.0,6.3,3,moderate
2025-05-23,60601,Chicago,IL,0.0,40.3,14.1,6.7,3,moderate
2025-05-24,43215,Columbus,OH,0.0,35.3,18.3,6.8,3,calm
2025-05-24,46204,Indianapolis,IN,0.0,25.6,20.0,7.8,3,calm
2025-05-24,60601,Chicago,IL,0.0,32.8,13.9,7.4,3,calm
2025-05-25,43215,Columbus,OH,0.0,26.3,18.1,7.4,3,calm
2025-05-25,46204,Indianapolis,IN,0.0,28.1,16.8,9.9,3,calm
2025-05-25,60601,Chicago,IL,0.4,29.5,14.9,10.3,51,calm
2025-05-26,43215,Columbus,OH,0.0,32.4,20.5,9.1,3,calm
2025-05-26,46204,Indianapolis,IN,0.0,41.4,20.7,9.1,3,moderate
2025-05-26,60601,Chicago,IL,0.0,35.6,15.6,8.6,3,calm
2025-05-27,43215,Columbus,OH,5.8,44.3,17.8,12.9,61,moderate
2025-05-27,46204,Indianapolis,IN,1.7,37.1,19.4,13.5,55,calm
2025-05-27,60601,Chicago,IL,0.1,34.6,16.1,10.6,51,calm
2025-05-28,43215,Columbus,OH,2.0,22.7,19.8,13.0,51,calm
2025-05-28,46204,Indianapolis,IN,8.7,20.9,20.9,12.6,63,calm
2025-05-28,60601,Chicago,IL,9.8,31.0,15.0,10.3,63,calm
2025-05-29,43215,Columbus,OH,2.9,32.8,22.5,12.4,55,calm
2025-05-29,46204,Indianapolis,IN,0.3,26.3,21.4,11.8,51,calm
2025-05-29,60601,Chicago,IL,0.2,26.6,20.3,9.9,51,calm
2025-05-30,43215,Columbus,OH,15.9,30.6,17.1,13.9,63,moderate
2025-05-30,46204,Indianapolis,IN,5.8,42.1,21.8,14.1,53,moderate
2025-05-30,60601,Chicago,IL,2.7,52.9,25.5,11.8,61,moderate
2025-05-31,43215,Columbus,OH,1.5,49.0,18.5,10.7,55,moderate
2025-05-31,46204,Indianapolis,IN,0.0,41.4,22.0,11.3,0,moderate
2025-05-31,60601,Chicago,IL,0.0,43.2,17.6,9.9,0,moderate
2025-06-01,43215,Columbus,OH,0.0,27.0,19.1,7.3,3,calm
2025-06-01,46204,Indianapolis,IN,0.0,28.1,22.6,6.9,1,calm
2025-06-01,60601,Chicago,IL,0.0,33.8,16.4,8.4,1,calm
2025-06-02,43215,Columbus,OH,0.0,22.7,23.5,8.0,1,calm
2025-06-02,46204,Indianapolis,IN,0.0,29.2,26.8,10.4,1,calm
2025-06-02,60601,Chicago,IL,0.0,39.6,29.8,10.6,3,calm
2025-06-03,43215,Columbus,OH,0.0,29.9,27.4,11.5,3,calm
2025-06-03,46204,Indianapolis,IN,0.0,57.2,31.5,16.2,3,moderate
2025-06-03,60601,Chicago,IL,0.9,76.3,31.8,20.0,53,severe
2025-06-04,43215,Columbus,OH,0.0,47.2,29.4,18.0,3,moderate
2025-06-04,46204,Indianapolis,IN,0.2,50.4,30.0,21.8,51,moderate
2025-06-04,60601,Chicago,IL,31.8,46.4,23.8,13.1,63,severe
2025-06-05,43215,Columbus,OH,8.5,29.9,26.0,17.9,61,calm
2025-06-05,46204,Indianapolis,IN,35.2,29.5,25.1,19.3,63,severe
2025-06-05,60601,Chicago,IL,0.0,33.5,18.0,10.8,3,calm
2025-06-06,43215,Columbus,OH,6.5,29.2,26.4,18.0,61,calm
2025-06-06,46204,Indianapolis,IN,3.4,25.6,25.9,19.2,55,calm
2025-06-06,60601,Chicago,IL,0.0,31.0,20.0,13.2,3,calm
2025-06-07,43215,Columbus,OH,4.4,23.0,25.7,17.3,53,calm
2025-06-07,46204,Indianapolis,IN,18.3,26.3,24.8,17.2,63,moderate
2025-06-07,60601,Chicago,IL,0.3,25.6,20.5,12.6,51,calm
2025-06-08,43215,Columbus,OH,10.8,26.3,24.5,17.2,63,moderate
2025-06-08,46204,Indianapolis,IN,0.8,41.8,25.2,16.8,51,moderate
2025-06-08,60601,Chicago,IL,3.5,50.8,25.9,14.0,55,moderate
2025-06-09,43215,Columbus,OH,14.2,47.5,23.6,17.5,63,moderate
2025-06-09,46204,Indianapolis,IN,6.7,43.2,24.1,14.6,63,moderate
2025-06-09,60601,Chicago,IL,8.9,56.2,22.1,13.4,63,moderate
2025-06-10,43215,Columbus,OH,0.0,38.2,22.6,13.3,3,calm
2025-06-10,46204,Indianapolis,IN,0.0,34.2,23.2,13.4,3,calm
2025-06-10,60601,Chicago,IL,0.0,47.9,25.9,13.2,3,moderate
2025-06-11,43215,Columbus,OH,0.0,32.8,26.4,14.0,3,calm
2025-06-11,46204,Indianapolis,IN,0.0,31.7,26.6,14.6,3,calm
2025-06-11,60601,Chicago,IL,0.0,52.2,33.1,17.1,3,moderate
2025-06-12,43215,Columbus,OH,0.0,21.2,28.7,15.8,3,calm
2025-06-12,46204,Indianapolis,IN,0.0,21.2,27.6,16.9,3,calm
2025-06-12,60601,Chicago,IL,0.2,33.5,25.2,15.9,51,calm
2025-06-13,43215,Columbus,OH,1.5,20.9,28.1,19.2,55,calm
2025-06-13,46204,Indianapolis,IN,13.2,33.5,25.8,19.7,61,moderate
2025-06-13,60601,Chicago,IL,2.5,26.3,21.9,15.4,53,calm
2025-06-14,43215,Columbus,OH,18.8,27.4,25.5,19.1,63,moderate
2025-06-14,46204,Indianapolis,IN,18.9,29.5,25.9,19.5,63,moderate
2025-06-14,60601,Chicago,IL,0.0,33.1,20.2,14.9,3,calm
2025-06-15,43215,Columbus,OH,2.5,41.0,26.9,19.0,61,moderate
2025-06-15,46204,Indianapolis,IN,3.2,27.7,27.0,17.9,53,calm
2025-06-15,60601,Chicago,IL,0.0,27.7,23.9,14.4,3,calm
2025-06-16,43215,Columbus,OH,7.3,24.1,26.8,18.8,63,calm
2025-06-16,46204,Indianapolis,IN,2.0,20.2,26.5,18.1,53,calm
2025-06-16,60601,Chicago,IL,0.0,34.9,28.0,16.0,3,calm
2025-06-17,43215,Columbus,OH,8.2,37.1,27.2,19.6,63,calm
2025-06-17,46204,Indianapolis,IN,11.9,31.3,27.7,19.9,63,moderate
2025-06-17,60601,Chicago,IL,2.7,43.9,33.5,21.1,61,moderate
2025-06-18,43215,Columbus,OH,10.4,52.9,28.3,20.9,65,moderate
2025-06-18,46204,Indianapolis,IN,5.4,60.8,28.4,20.8,63,severe
2025-06-18,60601,Chicago,IL,41.1,31.3,24.7,18.5,65,severe
2025-06-19,43215,Columbus,OH,8.6,58.7,25.4,19.0,63,moderate
2025-06-19,46204,Indianapolis,IN,1.0,40.7,25.6,19.9,51,moderate
2025-06-19,60601,Chicago,IL,9.3,32.4,25.7,18.7,61,calm
2025-06-20,43215,Columbus,OH,0.2,33.5,28.4,17.6,51,calm
2025-06-20,46204,Indianapolis,IN,0.0,33.5,28.0,18.2,3,calm
2025-06-20,60601,Chicago,IL,0.0,46.1,27.3,19.2,3,moderate
2025-06-21,43215,Columbus,OH,0.0,36.0,30.5,19.2,3,calm
2025-06-21,46204,Indianapolis,IN,0.0,42.5,32.0,20.5,3,moderate
2025-06-21,60601,Chicago,IL,0.0,59.4,33.2,23.5,3,moderate
2025-06-22,43215,Columbus,OH,0.0,31.7,33.5,22.0,0,calm
2025-06-22,46204,Indianapolis,IN,0.0,35.3,32.8,23.8,1,calm
2025-06-22,60601,Chicago,IL,0.0,52.9,34.2,25.7,1,moderate
2025-06-23,43215,Columbus,OH,0.0,22.3,34.0,22.4,2,calm
2025-06-23,46204,Indianapolis,IN,0.0,33.1,33.8,23.7,1,calm
2025-06-23,60601,Chicago,IL,0.0,56.5,35.6,25.9,3,moderate
2025-06-24,43215,Columbus,OH,0.2,24.8,34.2,22.8,51,calm
2025-06-24,46204,Indianapolis,IN,0.1,35.6,34.8,24.0,51,calm
2025-06-24,60601,Chicago,IL,9.8,45.7,35.2,22.5,63,moderate
2025-06-25,43215,Columbus,OH,3.8,33.1,33.2,24.2,61,calm
2025-06-25,46204,Indianapolis,IN,7.0,29.9,33.0,24.3,63,calm
2025-06-25,60601,Chicago,IL,2.8,28.4,26.0,20.9,61,calm
2025-06-26,43215,Columbus,OH,6.8,40.0,32.0,22.9,63,calm
2025-06-26,46204,Indianapolis,IN,1.0,33.1,32.5,23.8,53,calm
2025-06-26,60601,Chicago,IL,7.5,45.0,30.6,24.2,63,moderate
2025-06-27,43215,Columbus,OH,3.4,50.0,31.8,23.5,61,moderate
2025-06-27,46204,Indianapolis,IN,1.9,54.4,31.7,24.1,55,moderate
2025-06-27,60601,Chicago,IL,2.0,47.2,29.3,23.5,53,moderate
2025-06-28,43215,Columbus,OH,3.4,35.3,30.8,22.5,61,calm
2025-06-28,46204,Indianapolis,IN,3.2,24.5,30.1,21.8,61,calm
2025-06-28,60601,Chicago,IL,0.0,28.1,25.5,20.2,3,calm
2025-06-29,43215,Columbus,OH,2.6,30.2,30.0,21.0,61,calm
2025-06-29,46204,Indianapolis,IN,11.2,29.2,28.4,21.1,63,moderate
2025-06-29,60601,Chicago,IL,0.0,32.0,30.9,21.8,3,calm
2025-06-30,43215,Columbus,OH,6.7,49.0,28.5,22.8,63,moderate
2025-06-30,46204,Indianapolis,IN,3.5,36.4,29.5,21.8,53,calm
2025-06-30,60601,Chicago,IL,0.7,29.9,30.8,22.1,51,calm
2025-07-01,43215,Columbus,OH,4.1,38.5,26.2,21.5,61,calm
2025-07-01,46204,Indianapolis,IN,0.7,32.8,28.5,21.2,53,calm
2025-07-01,60601,Chicago,IL,0.0,34.2,27.5,20.5,1,calm
2025-07-02,43215,Columbus,OH,0.0,21.2,28.8,18.9,3,calm
2025-07-02,46204,Indianapolis,IN,0.0,23.4,28.8,17.8,3,calm
2025-07-02,60601,Chicago,IL,0.0,32.8,32.2,21.0,3,calm
2025-07-03,43215,Columbus,OH,0.0,27.0,29.9,19.2,3,calm
2025-07-03,46204,Indianapolis,IN,0.1,19.1,30.0,21.0,51,calm
2025-07-03,60601,Chicago,IL,0.0,35.3,31.8,22.5,1,calm
2025-07-04,43215,Columbus,OH,0.0,15.8,32.2,20.0,2,calm
2025-07-04,46204,Indianapolis,IN,0.0,27.0,32.0,21.3,3,calm
2025-07-04,60601,Chicago,IL,12.6,29.2,30.5,22.3,65,moderate
2025-07-05,43215,Columbus,OH,0.0,27.7,31.8,21.1,3,calm
2025-07-05,46204,Indianapolis,IN,0.0,30.2,33.7,21.5,1,calm
2025-07-05,60601,Chicago,IL,0.0,54.7,33.8,24.1,3,moderate
2025-07-06,43215,Columbus,OH,1.3,37.1,31.6,20.8,53,calm
2025-07-06,46204,Indianapolis,IN,16.4,49.7,32.5,23.1,65,moderate
2025-07-06,60601,Chicago,IL,6.1,43.6,28.8,19.6,63,moderate
2025-07-07,43215,Columbus,OH,6.0,38.9,30.8,22.3,63,calm
2025-07-07,46204,Indianapolis,IN,0.3,32.8,27.5,22.0,51,calm
2025-07-07,60601,Chicago,IL,0.1,37.4,22.5,19.0,51,calm
2025-07-08,43215,Columbus,OH,0.7,22.7,29.5,20.8,51,calm
2025-07-08,46204,Indianapolis,IN,0.0,17.6,30.2,18.8,3,calm
2025-07-08,60601,Chicago,IL,1.6,31.0,31.1,19.6,55,calm
2025-07-09,43215,Columbus,OH,0.4,24.5,29.0,22.8,51,calm
2025-07-09,46204,Indianapolis,IN,5.9,28.4,28.0,21.4,63,calm
2025-07-09,60601,Chicago,IL,7.6,36.0,26.0,20.3,63,calm
2025-07-10,43215,Columbus,OH,2.8,28.8,28.3,20.9,61,calm
2025-07-10,46204,Indianapolis,IN,0.0,26.6,31.0,21.0,3,calm
2025-07-10,60601,Chicago,IL,2.1,29.9,26.0,19.4,55,calm
2025-07-11,43215,Columbus,OH,0.0,25.6,31.6,20.7,3,calm
2025-07-11,46204,Indianapolis,IN,0.0,34.9,34.2,22.7,3,calm
2025-07-11,60601,Chicago,IL,20.0,42.1,31.0,21.2,63,moderate
2025-07-12,43215,Columbus,OH,3.3,47.2,33.4,22.5,63,moderate
2025-07-12,46204,Indianapolis,IN,8.2,53.3,32.2,23.0,63,moderate
2025-07-12,60601,Chicago,IL,0.2,38.2,28.2,22.2,51,calm
2025-07-13,43215,Columbus,OH,0.8,27.7,30.6,21.9,51,calm
2025-07-13,46204,Indianapolis,IN,20.1,32.4,30.6,21.4,65,moderate
2025-07-13,60601,Chicago,IL,0.0,19.8,27.1,20.5,3,calm
2025-07-14,43215,Columbus,OH,19.4,36.7,28.7,21.3,63,moderate
2025-07-14,46204,Indianapolis,IN,1.2,19.1,28.5,20.3,51,calm
2025-07-14,60601,Chicago,IL,0.0,23.4,28.6,18.4,3,calm
2025-07-15,43215,Columbus,OH,0.1,14.8,29.9,19.4,51,calm
2025-07-15,46204,Indianapolis,IN,3.7,31.3,29.1,22.0,61,calm
2025-07-15,60601,Chicago,IL,0.6,32.0,30.6,21.3,51,calm
2025-07-16,43215,Columbus,OH,23.9,44.3,28.9,22.0,65,moderate
2025-07-16,46204,Indianapolis,IN,9.7,41.0,30.0,22.4,63,moderate
2025-07-16,60601,Chicago,IL,2.8,52.6,33.3,23.2,61,moderate
2025-07-17,43215,Columbus,OH,17.4,40.0,29.0,24.0,65,moderate
2025-07-17,46204,Indianapolis,IN,7.3,30.2,30.5,23.0,61,calm
2025-07-17,60601,Chicago,IL,0.4,43.9,23.3,17.4,51,moderate
2025-07-18,43215,Columbus,OH,16.3,25.6,27.0,21.0,65,moderate
2025-07-18,46204,Indianapolis,IN,11.7,25.2,29.5,19.5,63,moderate
2025-07-18,60601,Chicago,IL,0.0,32.0,24.4,16.7,3,calm
2025-07-19,43215,Columbus,OH,8.0,24.8,29.5,19.5,63,calm
2025-07-19,46204,Indianapolis,IN,8.6,42.1,29.2,20.7,63,moderate
2025-07-19,60601,Chicago,IL,3.2,46.4,28.5,21.5,61,moderate
2025-07-20,43215,Columbus,OH,28.8,32.8,29.2,21.7,65,severe
2025-07-20,46204,Indianapolis,IN,1.6,35.3,30.4,23.3,55,calm
2025-07-20,60601,Chicago,IL,6.9,36.7,23.8,20.1,61,calm
2025-07-21,43215,Columbus,OH,0.0,22.3,26.8,19.5,3,calm
2025-07-21,46204,Indianapolis,IN,0.9,27.0,27.9,21.5,51,calm
2025-07-21,60601,Chicago,IL,0.0,33.5,25.0,20.1,3,calm
2025-07-22,43215,Columbus,OH,0.0,15.5,27.9,16.6,3,calm
2025-07-22,46204,Indianapolis,IN,0.0,28.1,28.5,18.8,3,calm
2025-07-22,60601,Chicago,IL,0.0,39.6,29.0,20.4,3,calm
2025-07-23,43215,Columbus,OH,0.0,16.9,30.0,17.1,3,calm
2025-07-23,46204,Indianapolis,IN,0.0,24.8,32.3,19.5,3,calm
2025-07-23,60601,Chicago,IL,0.0,41.0,33.7,21.7,3,moderate
2025-07-24,43215,Columbus,OH,0.3,37.1,33.0,20.0,51,calm
2025-07-24,46204,Indianapolis,IN,2.8,36.7,34.2,23.5,53,calm
2025-07-24,60601,Chicago,IL,1.5,51.1,35.0,24.9,51,moderate
2025-07-25,43215,Columbus,OH,15.0,32.8,32.2,21.5,65,moderate
2025-07-25,46204,Indianapolis,IN,0.7,32.8,33.3,24.8,51,calm
2025-07-25,60601,Chicago,IL,4.3,29.9,27.2,22.8,53,calm
2025-07-26,43215,Columbus,OH,2.5,33.5,32.8,22.5,55,calm
2025-07-26,46204,Indianapolis,IN,3.9,36.4,32.2,24.0,61,calm
2025-07-26,60601,Chicago,IL,3.9,37.4,28.6,22.5,61,calm
2025-07-27,43215,Columbus,OH,7.5,35.6,28.8,23.1,63,calm
2025-07-27,46204,Indianapolis,IN,15.9,32.4,29.1,24.6,65,moderate
2025-07-27,60601,Chicago,IL,0.4,25.2,29.0,22.6,51,calm
2025-07-28,43215,Columbus,OH,10.1,27.0,31.5,23.0,63,moderate
2025-07-28,46204,Indianapolis,IN,10.0,31.3,30.9,22.9,63,calm
2025-07-28,60601,Chicago,IL,1.5,30.2,29.5,24.0,53,calm
2025-07-29,43215,Columbus,OH,0.3,27.4,31.2,22.8,51,calm
2025-07-29,46204,Indianapolis,IN,0.0,26.6,33.2,23.6,2,calm
2025-07-29,60601,Chicago,IL,0.0,23.8,32.2,22.0,3,calm
2025-07-30,43215,Columbus,OH,0.0,20.2,33.2,22.4,3,calm
2025-07-30,46204,Indianapolis,IN,0.0,22.0,32.9,22.8,3,calm
2025-07-30,60601,Chicago,IL,19.0,44.3,25.0,19.5,63,moderate
2025-07-31,43215,Columbus,OH,11.9,45.0,25.5,19.3,63,moderate
2025-07-31,46204,Indianapolis,IN,6.3,46.1,23.8,19.1,63,moderate
2025-07-31,60601,Chicago,IL,7.7,50.4,20.9,18.8,61,moderate
2025-08-01,43215,Columbus,OH,0.0,43.2,24.9,15.7,3,moderate
2025-08-01,46204,Indianapolis,IN,0.0,45.4,24.2,15.9,3,moderate
2025-08-01,60601,Chicago,IL,0.0,40.7,22.0,18.2,3,moderate
2025-08-02,43215,Columbus,OH,0.0,38.5,25.5,15.4,3,calm
2025-08-02,46204,Indianapolis,IN,0.0,41.4,24.4,15.2,3,moderate
2025-08-02,60601,Chicago,IL,0.0,27.7,23.6,17.6,3,calm
2025-08-03,43215,Columbus,OH,0.0,25.6,27.8,15.1,2,calm
2025-08-03,46204,Indianapolis,IN,0.0,31.3,27.2,15.1,3,calm
2025-08-03,60601,Chicago,IL,0.0,32.0,23.6,16.7,3,calm
2025-08-04,43215,Columbus,OH,0.0,17.6,28.0,15.6,3,calm
2025-08-04,46204,Indianapolis,IN,0.5,36.4,28.1,18.4,51,calm
2025-08-04,60601,Chicago,IL,0.2,29.5,24.4,19.8,51,calm
2025-08-05,43215,Columbus,OH,1.2,35.3,29.8,18.4,53,calm
2025-08-05,46204,Indianapolis,IN,4.7,28.1,28.5,18.5,63,calm
2025-08-05,60601,Chicago,IL,0.0,29.9,25.0,20.6,1,calm
2025-08-06,43215,Columbus,OH,5.0,29.2,29.6,20.2,61,calm
2025-08-06,46204,Indianapolis,IN,0.8,18.7,29.4,18.5,51,calm
2025-08-06,60601,Chicago,IL,0.0,37.1,28.5,19.5,3,calm
2025-08-07,43215,Columbus,OH,0.8,27.7,29.5,19.6,53,calm
2025-08-07,46204,Indianapolis,IN,0.5,18.7,30.5,20.0,51,calm
2025-08-07,60601,Chicago,IL,1.5,36.0,30.4,21.5,61,calm
2025-08-08,43215,Columbus,OH,0.1,23.8,30.3,19.8,51,calm
2025-08-08,46204,Indianapolis,IN,0.0,31.3,31.4,20.9,3,calm
2025-08-08,60601,Chicago,IL,0.0,42.8,33.2,23.0,3,moderate
2025-08-09,43215,Columbus,OH,0.0,26.3,31.1,19.9,3,calm
2025-08-09,46204,Indianapolis,IN,0.0,29.5,33.0,22.1,0,calm
2025-08-09,60601,Chicago,IL,0.0,50.8,33.6,24.0,3,moderate
2025-08-10,43215,Columbus,OH,0.0,19.8,31.1,20.4,1,calm
2025-08-10,46204,Indianapolis,IN,0.0,26.6,32.2,22.0,1,calm
2025-08-10,60601,Chicago,IL,0.5,46.4,32.5,24.5,51,moderate
2025-08-11,43215,Columbus,OH,0.0,22.7,30.7,20.9,1,calm
2025-08-11,46204,Indianapolis,IN,0.0,29.5,33.0,22.0,3,calm
2025-08-11,60601,Chicago,IL,8.7,42.8,31.6,22.6,63,moderate
2025-08-12,43215,Columbus,OH,0.0,27.0,32.0,21.5,3,calm
2025-08-12,46204,Indianapolis,IN,3.2,35.3,32.5,22.8,63,calm
2025-08-12,60601,Chicago,IL,10.2,38.2,29.4,21.4,63,moderate
2025-08-13,43215,Columbus,OH,28.7,28.8,27.8,22.2,65,severe
2025-08-13,46204,Indianapolis,IN,0.8,25.9,29.7,22.0,53,calm
2025-08-13,60601,Chicago,IL,0.0,31.7,26.5,21.6,3,calm
2025-08-14,43215,Columbus,OH,0.2,22.7,30.4,20.9,51,calm
2025-08-14,46204,Indianapolis,IN,0.0,21.2,32.4,20.0,3,calm
2025-08-14,60601,Chicago,IL,0.0,32.4,26.2,19.7,0,calm
2025-08-15,43215,Columbus,OH,0.3,19.1,30.5,20.7,51,calm
2025-08-15,46204,Indianapolis,IN,0.1,25.9,34.3,21.7,51,calm
2025-08-15,60601,Chicago,IL,0.0,31.7,32.5,20.4,3,calm
2025-08-16,43215,Columbus,OH,0.6,19.4,32.2,22.0,53,calm
2025-08-16,46204,Indianapolis,IN,11.6,40.3,30.6,23.5,63,moderate
2025-08-16,60601,Chicago,IL,0.0,40.3,33.8,24.6,3,moderate
2025-08-17,43215,Columbus,OH,0.1,38.2,31.5,22.4,51,calm
2025-08-17,46204,Indianapolis,IN,1.5,28.1,32.4,21.9,61,calm
